0.8748649765467299, 2018-11-06 10:23:33.263904
0.8733086588215491, 2018-11-06 10:23:33.297624
0.8734152270703359, 2018-11-06 10:23:33.324866
0.8761200207941456, 2018-11-06 10:23:33.350667
0.8759608442752622, 2018-11-06 10:23:33.376139
0.8818735175927975, 2018-11-06 10:23:33.401681
0.8730206923004304, 2018-11-06 10:23:33.429537
0.8727822809557125, 2018-11-06 10:23:33.454879
0.8786584123224701, 2018-11-06 10:23:33.480403
0.8835248183287291, 2018-11-06 10:23:33.511843
0.8816691058100496, 2018-11-06 10:23:33.536994
0.877826824675675, 2018-11-06 10:23:33.562477
0.8732891045416956, 2018-11-06 10:23:33.588645
0.8785429818391775, 2018-11-06 10:23:33.629169
0.8789009263619152, 2018-11-06 10:23:33.671387
0.8768218352119764, 2018-11-06 10:23:33.705870
0.877760857121904, 2018-11-06 10:23:33.729334
0.8731050749289043, 2018-11-06 10:23:33.751334
0.8846402110966592, 2018-11-06 10:23:33.773750
0.8782055583669361, 2018-11-06 10:23:33.800534
0.8846105645998918, 2018-11-06 10:23:33.823877
0.8773948389601972, 2018-11-06 10:23:33.849520
0.8747779700731804, 2018-11-06 10:23:33.874986
0.8758448541091001, 2018-11-06 10:23:33.895705
0.8803011527394846, 2018-11-06 10:23:33.920523
0.8753204099657974, 2018-11-06 10:23:33.946352
0.868474949718689, 2018-11-06 10:23:33.971259
0.8670110780806771, 2018-11-06 10:23:33.996564
0.8733865644585536, 2018-11-06 10:23:34.021786
0.8728314503033979, 2018-11-06 10:23:34.047689
0.8730858574341925, 2018-11-06 10:23:34.073251
0.8772626640642867, 2018-11-06 10:23:34.098717
0.8741622047443782, 2018-11-06 10:23:34.123750
0.8699597217290451, 2018-11-06 10:23:34.150185
0.8742818951066976, 2018-11-06 10:23:34.176163
0.8795615910731607, 2018-11-06 10:23:34.201308
0.8792061188208945, 2018-11-06 10:23:34.226937
0.8848990703940426, 2018-11-06 10:23:34.252382
0.8799159713746224, 2018-11-06 10:23:34.277803
0.871250600335723, 2018-11-06 10:23:34.303179
0.8751986822988365, 2018-11-06 10:23:34.328665
0.8803075173981437, 2018-11-06 10:23:34.354227
0.8764437957191528, 2018-11-06 10:23:34.379603
0.8764552888907283, 2018-11-06 10:23:34.407262
0.8754961786802196, 2018-11-06 10:23:34.448319
0.8712233032230181, 2018-11-06 10:23:34.489228
0.872716717516221, 2018-11-06 10:23:34.519122
0.8760355203407635, 2018-11-06 10:23:34.544464
0.8715660969963268, 2018-11-06 10:23:34.570375
0.871462106869053, 2018-11-06 10:23:34.595360
0.8791978479493542, 2018-11-06 10:23:34.620483
0.8732899235779096, 2018-11-06 10:23:34.646264
0.8670026221252178, 2018-11-06 10:23:34.671355
0.8709881295119015, 2018-11-06 10:23:34.696961
0.8721105688015672, 2018-11-06 10:23:34.721956
0.8735274116765586, 2018-11-06 10:23:34.747652
0.8763847973327188, 2018-11-06 10:23:34.772950
0.8740013759109002, 2018-11-06 10:23:34.798551
0.8827851215269417, 2018-11-06 10:23:34.823129
0.8765240407520297, 2018-11-06 10:23:34.847780
0.8748771717509493, 2018-11-06 10:23:34.873256
0.8769031331993296, 2018-11-06 10:23:34.897589
0.8737026883415226, 2018-11-06 10:23:34.922863
0.8757011805742579, 2018-11-06 10:23:34.947836
0.8630231583693838, 2018-11-06 10:23:34.972810
0.8809181413691998, 2018-11-06 10:23:34.998004
0.8749326271277317, 2018-11-06 10:23:35.023538
0.8734791344834694, 2018-11-06 10:23:35.048459
0.8803778979757335, 2018-11-06 10:23:35.074180
0.8681248933862081, 2018-11-06 10:23:35.100104
0.875228477348514, 2018-11-06 10:23:35.125085
0.87503439971879, 2018-11-06 10:23:35.149783
0.8764714402824534, 2018-11-06 10:23:35.175821
